,title,date,author,result,id
352,New coronavirus spreads through blood,2020/1/30,Professional medical science popularization platform under Tencent,suspect,https://vp.fact.qq.com/article?id=f1856084c1d044bf649a895cbe9ce7a0
353,"Runny nose and sputum, not likely to be new coronavirus pneumonia",2020/1/30,Zhuozheng Medical Pediatrician,FALSE,https://vp.fact.qq.com/article?id=3220a9ad9ff1cd16a3b065a10bb55670
354,"Wuhan Ninth Hospital: During the epidemic, do not go for a walk and be infected",2020/1/30,Professional medical science popularization platform under Tencent,FALSE,https://vp.fact.qq.com/article?id=64c173d95bb41b63732f0c1f62198f64
355,Pass the introduction letter on January 30 to pick up supplies at Wuhan Red Cross,2020/1/30,Report of the CPC Wuhan Municipal Committee,FALSE,https://vp.fact.qq.com/article?id=0cd778ed9c0aa8c4ba531b7d9a50563d
356,Customs collects mailing masks on behalf of the state,2020/1/30,Professional fact verification platform under Tencent News,FALSE,https://vp.fact.qq.com/article?id=1865367bdbd95ff51a5fe04cd7393592
357,Asians are more susceptible to new coronavirus,2020/1/30,"Associate Professor of Research, Department of Pathology and Experimental Medicine, University of Pennsylvania School of Medicine",FALSE,https://vp.fact.qq.com/article?id=3db3f6a44cdc3dbbf7bc4ee8fab4d83f
358,"Mask water can be reused after being steamed, dried, sprayed with alcohol, and exposed to ultraviolet light",2020/1/30,"Attending physician, Department of Respiratory Medicine, Meizhou People's Hospital, Guangdong Province",suspect,https://vp.fact.qq.com/article?id=69b4c13eb8b5f78b0b843da4fe5d9ea5
359,Wuhan Red Cross sells vegetables donated by Shandong Shouguang,2020/1/30,Comprehensive Large City Daily,FALSE,https://vp.fact.qq.com/article?id=0f2861ec609849854954decc2ebe73d7
360,"Toilet water alcohol content of 70-75%, can effectively prevent new crown virus",2020/1/30,"Master of Pharmacology, PhD in Pediatrics",suspect,https://vp.fact.qq.com/article?id=ab53757847cd4eea61cac64d30b422d4
361,"Use cotton cloth, plastic wrap, and gauze to make masks to prevent new crown virus infection",2020/1/30,"Associate Professor of Research, Department of Pathology and Experimental Medicine, University of Pennsylvania School of Medicine",suspect,https://vp.fact.qq.com/article?id=7b89f7bc0981adeedea2ac84a56306b3
362,Yupingfeng granules effective for new pneumonia,2020/1/30,Professional medical science popularization platform under Tencent,suspect,https://vp.fact.qq.com/article?id=0acefc9a0799e80f222cbf8ff67d6f0d
363,Two highly suspected infections in Chengdu leave West China Hospital without permission,2020/1/29,New Media Platform of Chengdu Media Group,FALSE,https://vp.fact.qq.com/article?id=7b61ce67807eeea00fe6f21fa0b66654
364,HowNet Downloads Papers for Free on January 29,2020/1/29,Professional fact verification platform under Tencent News,FALSE,https://vp.fact.qq.com/article?id=ac8c937fd2f8edae657b808ad23c18c3
365,Vanishing oil can prevent the virus,2020/1/30,"PhD, Food Engineering, Department of Agriculture and Biology, Purdue University",FALSE,https://vp.fact.qq.com/article?id=10b24fc88d975365e57aa37acfae583f
366,"A Wuhan woman ends the French strike, and the French go for masks",2020/1/29,"Doctor of Laws, French Media",FALSE,https://vp.fact.qq.com/article?id=266b7fb74f6a6c95dbb46eabe03c6d27
367,"Do not wear sweaters or coats with fur collars and fleece, it is easy to attract viruses",2020/1/29,Professional medical science popularization platform under Tencent,suspect,https://vp.fact.qq.com/article?id=bc73c00c165b830aa780e8ada6658fb9
368,"Doctor reminds from Wuhan University People's Hospital: 29, 30 two days is the outbreak period",2020/1/29,"Master of Pharmacology, PhD in Pediatrics",FALSE,https://vp.fact.qq.com/article?id=180fd955216b0debd476be5372affecf
369,"Cough Potion ""Musutan"" Can Treat New Coronary Pneumonia",2020/1/29,"Master of Pharmacology, PhD in Pediatrics",suspect,https://vp.fact.qq.com/article?id=8e01f3e6fd441b3d2408a94986c1cca3
370,Contact with a virus-contaminated item is contact-borne and may also be infected,2020/1/29,Professional medical science popularization platform under Tencent,TRUE,https://vp.fact.qq.com/article?id=2b75236662394dd34dedc5f12a86c8a7
371,"Handshake, hug may also spread new coronary pneumonia virus",2020/1/29,Professional medical science popularization platform under Tencent,TRUE,https://vp.fact.qq.com/article?id=1f19fb0542fadc8fbd9f952ed7332c7b
372,Drinking water with garlic and rock sugar can prevent and treat new type of coronary pneumonia,2020/1/29,"PhD, Food Engineering, Department of Agriculture and Biology, Purdue University",FALSE,https://vp.fact.qq.com/article?id=e42bf517901d711a5284cfe4ae0e0932
373,Resveratrol can treat and prevent new coronavirus,2020/1/29,"PhD, Food Engineering, Department of Agriculture and Biology, Purdue University",FALSE,https://vp.fact.qq.com/article?id=14df1407153d2e462173a359c149e4cc
374,"Chengdu was closed on January 29, and the expressway was closed",2020/1/29,New Media Platform of Chengdu Media Group,FALSE,https://vp.fact.qq.com/article?id=72ff3366997c1a34b10bca4e85bc7d46
375,"On 28th, Heilongjiang Expressway was closed to a large extent due to the fight against new crown pneumonia",2020/1/29,Heilongjiang Province Official Comprehensive Website,FALSE,https://vp.fact.qq.com/article?id=ebbe1aae0f7e39b0670922d32fb9f8cd
376,"Sneezing can be 8 meters away, and the virus can be suspended for 24 hours",2020/1/28,"Attending physician, Department of Respiratory Medicine, Meizhou People's Hospital, Guangdong Province",suspect,https://vp.fact.qq.com/article?id=e62097fdce2f0b2f32fffc994292a3d9
377,"Japan sends 1,000 medical teams to Wuhan",2020/1/28,Official website of People's Daily Overseas Edition,FALSE,https://vp.fact.qq.com/article?id=1b4099cba7d339d14284227215a6b7be
378,Beijing supermarkets and vegetable markets to close for a week,2020/1/28,Comprehensive Large City Daily,FALSE,https://vp.fact.qq.com/article?id=01fdc799e251abf7787aaeb9df1f25b4
379,"New coronavirus spreads through cash notes, don't collect cash when you go out",2020/1/28,"Master of Pharmacology, PhD in Pediatrics",suspect,https://vp.fact.qq.com/article?id=8c0686fe6b56c6e674e16a7fffa377bf
380,New coronavirus was discovered in 2018,2020/1/28,Central News Website hosted by the Communist Youth League Central Committee,FALSE,https://vp.fact.qq.com/article?id=b34e5424eb2e06ffb159535d8008a0bc
381,Taking more hot baths can prevent new coronavirus pneumonia,2020/1/28,Immunologist W,FALSE,https://vp.fact.qq.com/article?id=764341d40b7f29d815bb1438df6fb255
382,Seafood can infect new coronavirus,2020/1/28,Professional medical science popularization platform under Tencent,FALSE,https://vp.fact.qq.com/article?id=8c30841fe2230ced37fa194293d41704
383,Medical UV lamp can eliminate new coronavirus,2020/1/28,Professional medical science popularization platform under Tencent,TRUE,https://vp.fact.qq.com/article?id=ac252026a042f00d28fad5fd77ec6031
384,95% alcohol is better than 75% alcohol,2020/1/28,Professional medical science popularization platform under Tencent,FALSE,https://vp.fact.qq.com/article?id=65b017b6e4bdf505116062c0c3bdebfb
385,"The virus likes a 0 degree wet and cold environment, and the air conditioner dies at 20 degrees",2020/1/28,"Associate Professor of Research, Department of Pathology and Experimental Medicine, University of Pennsylvania School of Medicine",FALSE,https://vp.fact.qq.com/article?id=daac1da908e5a1cf4a0ed1aac580e22d
386,N95 masks that have been used for 7 days can be continued with a hair dryer or alcohol disinfection,2020/1/28,"PhD, Food Engineering, Department of Agriculture and Biology, Purdue University",FALSE,https://vp.fact.qq.com/article?id=05175d989bec8b49f1ad10bab470079f
387,Spraying rooms with high-concentration liquor can prevent new coronavirus,2020/1/28,"PhD, Food Engineering, Department of Agriculture and Biology, Purdue University",FALSE,https://vp.fact.qq.com/article?id=f2ce5e7b2518367879db349d0cb86871
388,SARS is a biological warfare specifically targeted at China by the United States and is a genocide plan,2020/1/27,"Doctor of Surgery, University of Tokyo, Japan",FALSE,https://vp.fact.qq.com/article?id=1ebcab80c179e87758f6c5be03bd135d
389,Drinking red wine can resist new coronavirus and delay disease development,2020/1/27,"Master of Pharmacology, PhD in Pediatrics",FALSE,https://vp.fact.qq.com/article?id=bb3e51a96ffbcf94f7ab87b9dcf9160a
390,Polysaccharides in shiitake mushrooms can enhance human immunity and fight against new coronavirus,2020/1/27,"Master of Pharmacology, PhD in Pediatrics",FALSE,https://vp.fact.qq.com/article?id=fe9c18c350d5e41552af5e6ce7d938a7
391,New coronavirus has been mixed in the air and will cause disease once breathed,2020/1/27,Professional medical science popularization platform under Tencent,FALSE,https://vp.fact.qq.com/article?id=a7fb6514f0184062b72a47c346bcedb9
392,Chlorine dioxide disinfectant can be used for disinfection,2020/1/27,Professional medical science popularization platform under Tencent,TRUE,https://vp.fact.qq.com/article?id=912db9b5991ade3979acc28bc7574942
393,Drinking 60 degrees more boiling water can prevent new pneumonia,2020/1/27,Professional medical science popularization platform under Tencent,FALSE,https://vp.fact.qq.com/article?id=2b6fdd17b8234df49c0330f7f63ad904
394,Chengdu adjusts bus line operations due to new coronavirus pneumonia,2020/1/27,Comprehensive professional news website under the Sichuan Daily Newspaper Group,FALSE,https://vp.fact.qq.com/article?id=3c34462d2a429138a695f379aaa92da3
395,Aspirin can effectively delay the development of new coronary pneumonia,2020/1/27,"Master of Pharmacology, PhD in Pediatrics",FALSE,https://vp.fact.qq.com/article?id=bc695209c3ce3ff32bcc98533f38d01f
396,High-speed road closures in Zhejiang on 27th,2020/1/27,Zhejiang News Broadcast,FALSE,https://vp.fact.qq.com/article?id=674b5dd962d302e96a0f7a54632022fd
397,"60,000 Wuhan personnel will come to Hangzhou from abroad",2020/1/27,Communist Party of Hangzhou Municipal Party Committee,FALSE,https://vp.fact.qq.com/article?id=5781c18950c1afa1c419174676cec5bb
398,Lactoferrin can prevent new coronavirus,2020/1/26,"PhD, Food Engineering, Department of Agriculture and Biology, Purdue University",FALSE,https://vp.fact.qq.com/article?id=fe412f1f9a3a46ea88a303458e613f90
399,Nanjing to close the city to stop bus rental,2020/1/26,Mobile news client of Jiangsu Radio and Television Central Station,FALSE,https://vp.fact.qq.com/article?id=5adde1058eaac6d01a7c05a5d4b33180
400,Guangzhou wants to close the city,2020/1/26,"Southern Newspaper Mobile New Media! Newest, fastest, most Guangdong!",FALSE,https://vp.fact.qq.com/article?id=e3fc321831b0b2fd7ca30d86c91f37be
401,"CCTV News on the evening of the 26th, Bai Yansong will invite Academician Zhong Nanshan to introduce the epidemic situation",2020/1/26,Professional fact verification platform under Tencent News,FALSE,https://vp.fact.qq.com/article?id=28f3d8b413899fbf9f937edd255d60a6
402,"The Thai Immigration Office issued a document, which can be extended for a maximum of 2 months if you do not want to return to your country",2020/1/26,Hosted by Hangzhou Daily Newspaper Group,FALSE,https://vp.fact.qq.com/article?id=34fd5e1d18d840ca0a1ffd7e1add8424
403,"To prevent and control the epidemic, Beijing will be closed",2020/1/26,China Radio and Television General Broadcasting News Comprehensive Frequency,FALSE,https://vp.fact.qq.com/article?id=cd7b3690895357e05449a648af0d5f1f
404,Shenzhen will close the city on January 27,2020/1/26,South +,FALSE,https://vp.fact.qq.com/article?id=5bf6a63c3b213363d98d0e0a5930c23f
405,"Turn on the air conditioner and heater in the home, and increase the room temperature to 30 degrees to fight against pneumonia",2020/1/26,"Associate Professor of Research, Department of Pathology and Experimental Medicine, University of Pennsylvania School of Medicine",suspect,https://vp.fact.qq.com/article?id=a00298865cbbec0bc833006bd50e1384
406,Five people from Wuhan to Shanghai stayed at Jianguo Hotel and were infected,2020/1/26,Xuhui Shanghai,FALSE,https://vp.fact.qq.com/article?id=c492231a72034c234f830919890db2d7
407,"Garlic water can cure coronavirus pneumonia, drink plenty of garlic water",2020/1/26,"Master of Pharmacology, PhD in Pediatrics",FALSE,https://vp.fact.qq.com/article?id=fefb9e06b3219b62e0d4ea798c8f6b7e
408,Hangzhou Fengcheng Prevents and Controls New Pneumonia,2020/1/26,Guangming,FALSE,https://vp.fact.qq.com/article?id=8c32dcb40f836c66178ea609ad917283
409,The good news comes again: new crown pneumonia vaccine is coming out!,2020/1/26,Professional fact verification platform under Tencent News,FALSE,https://vp.fact.qq.com/article?id=b18b6b4bc530c1f32f14dc4349fb14fd
410,Wind olein can inhibit virus infection,2020/1/26,Professional medical science popularization platform under Tencent,FALSE,https://vp.fact.qq.com/article?id=34da5686374365359ba3f1058b64f23b
411,Domestic pets can infect new coronavirus,2020/1/26,Professional medical science popularization platform under Tencent,suspect,https://vp.fact.qq.com/article?id=c9f716744c4ce93a63771ef903c1fb08
412,Eating chili reduces risk of death from new coronavirus pneumonia,2020/1/26,"PhD, Food Engineering, Department of Agriculture and Biology, Purdue University",FALSE,https://vp.fact.qq.com/article?id=e1de77718d74f1632adad425f0e55aa8
413,"Daqing people do not go out tomorrow, the government will arrange the plane to spray medicine for disinfection",2020/1/26,Daqing TV News Live Column,FALSE,https://vp.fact.qq.com/article?id=d04f1b33977712320713eefea013bc51
414,Most patients with new pneumonia can be cured in 2-4 weeks,2020/1/26,"Attending physician, Department of Respirology and Critical Care Medicine, University of California San Diego, Tencent News Knowledge Officer",TRUE,https://vp.fact.qq.com/article?id=8b36f4248c4967953508a03a6b6a5e7a
415,Eating more strawberries can prevent new coronavirus pneumonia,2020/1/26,"PhD, Food Engineering, Department of Agriculture and Biology, Purdue University",FALSE,https://vp.fact.qq.com/article?id=2e6a8e6e60cf500c584d8bb7cd5d8984
416,Cats and dogs fight new coronavirus pneumonia,2020/1/26,"Associate Professor of Research, Department of Pathology and Experimental Medicine, University of Pennsylvania School of Medicine",FALSE,https://vp.fact.qq.com/article?id=b68f54493f0bff4d32ce34c53d459118
417,New coronavirus infects during incubation period,2020/1/26,Professional medical science popularization platform under Tencent,TRUE,https://vp.fact.qq.com/article?id=65eaa5453bbbb9b79e6a4cb234880266
418,Vitamin C can prevent new coronavirus pneumonia,2020/1/26,Professional medical science popularization platform under Tencent,FALSE,https://vp.fact.qq.com/article?id=b39b273c874780ef548c6db66fa69448
